rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,,,
61906,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"There's a reason why Medela pumps are constantly at the top of recommendation lists.  I wish the straps were a bit longer on the bag, but love everything else about this.",Breastpumps,breastpumps,,,227.51,,,,
61908,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"ESSENTIAL for a pumping mom.  This breastpump \harness\"" is SUPER adjustable", easy to put on and take off," and easy to wash.""",Breastpumps,breastpump accessories,,,35.11,,
61928,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
61951,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
61965,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
61969,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
62004,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump worked very well for me.  THe travel battery pack was a lifesaver numerous times. And when something went wrong with the first pump i received Medela was quick to send me a brand new pump.,Breastpumps,breastpumps,,,227.51,,,,
62006,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,These bag were great for storing frozen milk in the freezer. My go to brand.,Nursing,milk storage,,,17.24,,,,
62029,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,much more portable than the hospital grade symphony,Breastpumps,breastpumps,,,227.51,,,,
62038,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
62064,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,love,great for making babyfood.  not much different than regular ice trays but whatever.,Nursing,milk storage,freezer trays,,9.71,,,,
62065,1610,Medela Harmony Pump,Medela,Medela,love,I swear this thing works better than the pump in style and maybe even symphony,Breastpumps,breastpumps,,,30.77,,,,
62072,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,,Nursing,milk storage,breastpump accessories,,8.99,,,,
62117,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Love this pump and use it all the time, at home and for travel. Just make sure you get the right size flanges if the ones that come with it don't work well.",Breastpumps,breastpumps,,,227.51,,,,
62126,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
62129,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
62187,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
62270,2461,Pumpin' Pal Super Shields,,,love,These make pumping sooo much better. They are more comfortable and actually allow you to... sit back! Imagine. ,Breastpumps,breastpump accessories,,,,,,,
62282,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
62306,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
62377,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This is the best non-hospital grade pump available.  The bag is stylish and roomy, but most importantly, the pump works very well.  Tip: a little olive oil on the flanges makes pumping comfortable.",Breastpumps,breastpumps,,,227.51,,,,
62397,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,,,
62407,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump!,Breastpumps,breastpumps,,,227.51,,,,
62415,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Never leaked!,Nursing,milk storage,,,17.24,,,,
62441,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this! Makes it easy for mommies at work,Breastpumps,breastpumps,,,227.51,,,,
62468,100,Medela Freestyle Breast Pump,Medela,Medela,love,Love this for breastfeeding mothers back at work,Breastpumps,breastpumps,,,309.9,,,,
62571,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
62608,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Very durable!  I've used this pump with both of my kids (2 1/2 years a part) and it still works like its brand new. ,Breastpumps,breastpumps,,,227.51,,,,
62612,100,Medela Freestyle Breast Pump,Medela,Medela,love,Worth every penny! Easy to use and great for pumping at work.,Breastpumps,breastpumps,,,309.9,,,,
62633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Very convenient. Not as effective as a hospital-grade pump, but it's very good for what it is!",Breastpumps,breastpumps,,,227.51,,,,
62636,1610,Medela Harmony Pump,Medela,Medela,love,"Not for daily use, but very good to have on hand if you need it in a pinch.",Breastpumps,breastpumps,,,30.77,,,,
62685,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,love,so soft!!!,Breastpumps,breastpumps,,,26.96,,,,
62703,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
62783,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
62849,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
62865,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
62880,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,"Good for pumping at work- it allows you to type while you pump. At home, I never bothered.",Breastpumps,breastpump accessories,,,35.11,,,,
62881,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"Rarely leaked, but it did happen. Easy to fill, label, and store, though.",Nursing,milk storage,,,17.24,,,,
62882,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
62889,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
62890,1610,Medela Harmony Pump,Medela,Medela,have,"Not the most efficient pump out there, but a great idea to keep in your car or purse. You never know when your baby will refuse to nurse, or when you'll forget your electronic pump's power cord...",Breastpumps,breastpumps,,,30.77,,,,
63015,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63033,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,10 mins to pump!,Breastpumps,breastpumps,,,227.51,,,,
63097,1610,Medela Harmony Pump,Medela,Medela,have,"This is the only pump I've used, so can't compare.  But, it's relatively comfortable to use and I love that all the parts are machine washable.",Breastpumps,breastpumps,,,30.77,,,,
63105,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63160,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"It has worked well and holds up to my abuse everyday at work. Batteries last a fare amount of time too, though it's obviously best to plug into power",Breastpumps,breastpumps,,,227.51,,,,
63161,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
63162,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,They haven't leaked on us yet! And they thaw out really fast.,Nursing,milk storage,,,17.24,,,,
63229,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,love,Pricey but so soft and wonderful it's worth springing for one or two,Breastpumps,breastpumps,,,26.96,,,,
63322,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,made breastfeeding easy and hands free!,Breastpumps,breastpumps,,,227.51,,,,
63332,100,Medela Freestyle Breast Pump,Medela,Medela,love,so worth it! makes breastfeeding easy & hassle free,Breastpumps,breastpumps,,,309.9,,,,
63358,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63433,2503,Playtex Petite Electric Breast Pump,,,love,"Good pump, we have the regular model not the petite. Works with playtex ventaire WIDE bottles too.",Breastpumps,breastpumps,,,,,,,
63457,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63575,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Such a great pump, i haven't had experience with any others, but this pump is easy to clean, parts are easy to come by and the machine really works well!",Breastpumps,breastpumps,,,227.51,,,,
63619,1610,Medela Harmony Pump,Medela,Medela,love,Works really well for a manual pump!,Breastpumps,breastpumps,,,30.77,,,,
63623,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"easy to use, easy to clean",Breastpumps,breastpumps,,,227.51,,,,
63633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63654,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63671,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,want,,Breastpumps,breastpumps,,,26.96,,,,
63683,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Been a pumping/working mom for 7 months now, pump still works great, never had any problems",Breastpumps,breastpumps,,,227.51,,,,
63751,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Love it.  The pump I had was 6 years old and went strong for the year that I needed it!,Breastpumps,breastpumps,,,227.51,,,,
63755,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,"Super convenient, especially for travelling.  If I'd had a microwave steamer thing I would have used that instead, but these worked great.",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
63777,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Highly recommend this pump!,Breastpumps,breastpumps,,,227.51,,,,
63789,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,"Closed system, so no liquid gets into tubing. Way more sanitary and easier to clean than Medela.  More affordable.",Breastpumps,breastpumps,,,158.99,,,,
63797,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Awesome,Breastpumps,breastpumps,,,227.51,,,,
63809,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Don't love pumping, but when I do, this is a great pump.  Efficient, easy to use.  The cooler and ice pack are super convenient too. ",Breastpumps,breastpumps,,,227.51,,,,
63852,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
63893,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great!,Breastpumps,breastpumps,,,227.51,,,,
63905,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Wish I had bought it sooner. Life saver!,Breastpumps,breastpump accessories,,,35.11,,,,
63909,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,They're ok. They do leak a little when defrosting though.,Nursing,milk storage,,,17.24,,,,
63924,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,love,Awesome!,Nursing,milk storage,freezer trays,,9.71,,,,
63950,2280,Lansinoh Manual Breast Pump,Lansinoh,,have,,Breastpumps,breastpumps,,,,,,,
63997,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,"No complaints.  Didn't use many bc mostly nursed, but they did the job.",Nursing,milk storage,,,17.24,,,,
63999,2282,Lansinoh Affinity Pro Double Electric Breast Pump,Lansinoh,,have,"Didn't need to use often but was effective.  Took some adjusting, required constant attention most of the time.  Probly needed dif size flanges.  Bottle holders poorly designed.  Easy to clean.",Breastpumps,breastpumps,,,,,,,
64003,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great product.  You might try renting from the hospital to save.,Breastpumps,breastpumps,,,227.51,,,,
64053,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
64167,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,,,
64168,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"after using the hospital grade pump, this is the next best thing",Breastpumps,breastpumps,,,227.51,,,,
64217,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
64219,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump. ,Breastpumps,breastpumps,,,227.51,,,,
64339,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Fast and great for work.,Breastpumps,breastpumps,,,227.51,,,,
64352,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,I love these bags!! They are super easy to use and I haven't had any leaks.,Nursing,milk storage,,,17.24,,,,
64359,932,Medela Swing Breastpump Deluxe,Medela,Medela,regret,"This pump was great for the first few months, then all of a sudden stopped working! I'm very disappointed. It semi works now- just the suction isn't great.",Breastpumps,breastpumps,,,,,,,
64448,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Super easy to use. Works great! Make sure you get the right size shield pieces or it can be ouchy!,Breastpumps,breastpumps,,,227.51,,,,
64509,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
64510,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
64526,1610,Medela Harmony Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,30.77,,,,
64547,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,The pump is more efficient than the hospital grade Ameda I rented after my son was born. I've had great success with Medela pumps with both of my kids,Breastpumps,breastpumps,,,227.51,,,,
64565,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
64591,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,works great!  easy to use and cooling pack keeps milk cool for hours,Breastpumps,breastpumps,,,227.51,,,,
64604,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,love,"This is an excellent set of trays. Made in the US! I would make a big batch of a recipe, or single vegetables, then transfer into large ziploc bags. You really only need one set if you use this method",Nursing,milk storage,freezer trays,,9.71,,,,
64618,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
64619,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
64621,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
